JobID|JobIDRaw|JobName|State|ExitCode|Elapsed
19856905_35|19870001|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_35.batch|19870001.batch|batch|COMPLETED|0:0|00:30:04
19856905_35.extern|19870001.extern|extern|COMPLETED|0:0|00:30:04
19856905_36|19870055|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:08:38
19856905_36.batch|19870055.batch|batch|COMPLETED|0:0|00:08:38
19856905_36.extern|19870055.extern|extern|COMPLETED|0:0|00:08:38
19856905_37|19870063|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:05:41
19856905_37.batch|19870063.batch|batch|COMPLETED|0:0|00:05:41
19856905_37.extern|19870063.extern|extern|COMPLETED|0:0|00:05:41
19856905_38|19870067|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:11:45
19856905_38.batch|19870067.batch|batch|COMPLETED|0:0|00:11:45
19856905_38.extern|19870067.extern|extern|COMPLETED|0:0|00:11:45
19856905_39|19870120|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:13:21
19856905_39.batch|19870120.batch|batch|COMPLETED|0:0|00:13:21
19856905_39.extern|19870120.extern|extern|COMPLETED|0:0|00:13:21
19856905_40|19870143|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:15:13
19856905_40.batch|19870143.batch|batch|COMPLETED|0:0|00:15:13
19856905_40.extern|19870143.extern|extern|COMPLETED|0:0|00:15:13
19856905_41|19870152|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:19:03
19856905_41.batch|19870152.batch|batch|COMPLETED|0:0|00:19:03
19856905_41.extern|19870152.extern|extern|COMPLETED|0:0|00:19:03
19856905_42|19870153|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:09:13
19856905_42.batch|19870153.batch|batch|COMPLETED|0:0|00:09:13
19856905_42.extern|19870153.extern|extern|COMPLETED|0:0|00:09:13
19856905_43|19870155|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_43.batch|19870155.batch|batch|COMPLETED|0:0|00:30:05
19856905_43.extern|19870155.extern|extern|COMPLETED|0:0|00:30:05
19856905_44|19870201|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:05:21
19856905_44.batch|19870201.batch|batch|COMPLETED|0:0|00:05:21
19856905_44.extern|19870201.extern|extern|COMPLETED|0:0|00:05:21
19856905_45|19870237|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:10:56
19856905_45.batch|19870237.batch|batch|COMPLETED|0:0|00:10:56
19856905_45.extern|19870237.extern|extern|COMPLETED|0:0|00:10:56
19856905_46|19870246|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_46.batch|19870246.batch|batch|COMPLETED|0:0|00:30:04
19856905_46.extern|19870246.extern|extern|COMPLETED|0:0|00:30:04
19856905_47|19870248|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_47.batch|19870248.batch|batch|COMPLETED|0:0|00:30:04
19856905_47.extern|19870248.extern|extern|COMPLETED|0:0|00:30:04
19856905_48|19870280|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_48.batch|19870280.batch|batch|COMPLETED|0:0|00:30:03
19856905_48.extern|19870280.extern|extern|COMPLETED|0:0|00:30:05
19856905_49|19870283|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_49.batch|19870283.batch|batch|COMPLETED|0:0|00:30:05
19856905_49.extern|19870283.extern|extern|COMPLETED|0:0|00:30:05
19856905_50|19870293|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_50.batch|19870293.batch|batch|COMPLETED|0:0|00:30:04
19856905_50.extern|19870293.extern|extern|COMPLETED|0:0|00:30:04
19856905_51|19870295|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856905_51.batch|19870295.batch|batch|COMPLETED|0:0|00:30:08
19856905_51.extern|19870295.extern|extern|COMPLETED|0:0|00:30:08
19856905_52|19870308|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:02:40
19856905_52.batch|19870308.batch|batch|COMPLETED|0:0|00:02:40
19856905_52.extern|19870308.extern|extern|COMPLETED|0:0|00:02:40
19856905_53|19870324|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:11:49
19856905_53.batch|19870324.batch|batch|COMPLETED|0:0|00:11:49
19856905_53.extern|19870324.extern|extern|COMPLETED|0:0|00:11:49
19856905_54|19870335|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:12:30
19856905_54.batch|19870335.batch|batch|COMPLETED|0:0|00:12:30
19856905_54.extern|19870335.extern|extern|COMPLETED|0:0|00:12:30
19856905_55|19870337|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:01:14
19856905_55.batch|19870337.batch|batch|COMPLETED|0:0|00:01:14
19856905_55.extern|19870337.extern|extern|COMPLETED|0:0|00:01:14
19856905_56|19870345|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_56.batch|19870345.batch|batch|COMPLETED|0:0|00:30:06
19856905_56.extern|19870345.extern|extern|COMPLETED|0:0|00:30:06
19856905_57|19870348|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:03:09
19856905_57.batch|19870348.batch|batch|COMPLETED|0:0|00:03:09
19856905_57.extern|19870348.extern|extern|COMPLETED|0:0|00:03:09
19856905_58|19870350|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:03:47
19856905_58.batch|19870350.batch|batch|COMPLETED|0:0|00:03:47
19856905_58.extern|19870350.extern|extern|COMPLETED|0:0|00:03:47
19856905_59|19870358|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_59.batch|19870358.batch|batch|COMPLETED|0:0|00:30:05
19856905_59.extern|19870358.extern|extern|COMPLETED|0:0|00:30:05
19856905_60|19870361|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_60.batch|19870361.batch|batch|COMPLETED|0:0|00:30:05
19856905_60.extern|19870361.extern|extern|COMPLETED|0:0|00:30:05
19856905_61|19870364|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_61.batch|19870364.batch|batch|COMPLETED|0:0|00:30:03
19856905_61.extern|19870364.extern|extern|COMPLETED|0:0|00:30:03
19856905_62|19870371|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_62.batch|19870371.batch|batch|COMPLETED|0:0|00:30:03
19856905_62.extern|19870371.extern|extern|COMPLETED|0:0|00:30:03
19856905_63|19870381|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_63.batch|19870381.batch|batch|COMPLETED|0:0|00:30:04
19856905_63.extern|19870381.extern|extern|COMPLETED|0:0|00:30:04
19856905_64|19870382|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_64.batch|19870382.batch|batch|COMPLETED|0:0|00:30:03
19856905_64.extern|19870382.extern|extern|COMPLETED|0:0|00:30:03
19856905_65|19870389|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_65.batch|19870389.batch|batch|COMPLETED|0:0|00:30:04
19856905_65.extern|19870389.extern|extern|COMPLETED|0:0|00:30:04
19856905_66|19870391|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:21:56
19856905_66.batch|19870391.batch|batch|COMPLETED|0:0|00:21:56
19856905_66.extern|19870391.extern|extern|COMPLETED|0:0|00:21:56
19856905_67|19870396|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_67.batch|19870396.batch|batch|COMPLETED|0:0|00:30:04
19856905_67.extern|19870396.extern|extern|COMPLETED|0:0|00:30:04
19856905_68|19870397|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_68.batch|19870397.batch|batch|COMPLETED|0:0|00:30:04
19856905_68.extern|19870397.extern|extern|COMPLETED|0:0|00:30:04
19856905_69|19870405|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_69.batch|19870405.batch|batch|COMPLETED|0:0|00:30:04
19856905_69.extern|19870405.extern|extern|COMPLETED|0:0|00:30:04
19856905_70|19870416|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:08:34
19856905_70.batch|19870416.batch|batch|COMPLETED|0:0|00:08:34
19856905_70.extern|19870416.extern|extern|COMPLETED|0:0|00:08:34
19856905_71|19870418|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_71.batch|19870418.batch|batch|COMPLETED|0:0|00:30:04
19856905_71.extern|19870418.extern|extern|COMPLETED|0:0|00:30:04
19856905_72|19870491|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_72.batch|19870491.batch|batch|COMPLETED|0:0|00:30:05
19856905_72.extern|19870491.extern|extern|COMPLETED|0:0|00:30:05
19856905_73|19870550|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_73.batch|19870550.batch|batch|COMPLETED|0:0|00:30:06
19856905_73.extern|19870550.extern|extern|COMPLETED|0:0|00:30:06
19856905_74|19870558|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_74.batch|19870558.batch|batch|COMPLETED|0:0|00:30:04
19856905_74.extern|19870558.extern|extern|COMPLETED|0:0|00:30:04
19856905_75|19870560|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_75.batch|19870560.batch|batch|COMPLETED|0:0|00:30:05
19856905_75.extern|19870560.extern|extern|COMPLETED|0:0|00:30:05
19856905_76|19870569|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856905_76.batch|19870569.batch|batch|COMPLETED|0:0|00:30:08
19856905_76.extern|19870569.extern|extern|COMPLETED|0:0|00:30:08
19856905_77|19870586|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_77.batch|19870586.batch|batch|COMPLETED|0:0|00:30:04
19856905_77.extern|19870586.extern|extern|COMPLETED|0:0|00:30:04
19856905_78|19870587|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_78.batch|19870587.batch|batch|COMPLETED|0:0|00:30:04
19856905_78.extern|19870587.extern|extern|COMPLETED|0:0|00:30:04
19856905_79|19870595|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_79.batch|19870595.batch|batch|COMPLETED|0:0|00:30:04
19856905_79.extern|19870595.extern|extern|COMPLETED|0:0|00:30:04
19856905_80|19870596|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:22:27
19856905_80.batch|19870596.batch|batch|COMPLETED|0:0|00:22:27
19856905_80.extern|19870596.extern|extern|COMPLETED|0:0|00:22:27
19856905_81|19870606|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:18
19856905_81.batch|19870606.batch|batch|COMPLETED|0:0|00:30:18
19856905_81.extern|19870606.extern|extern|COMPLETED|0:0|00:30:18
19856905_82|19870610|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_82.batch|19870610.batch|batch|COMPLETED|0:0|00:30:05
19856905_82.extern|19870610.extern|extern|COMPLETED|0:0|00:30:06
19856905_83|19870687|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856905_83.batch|19870687.batch|batch|COMPLETED|0:0|00:30:07
19856905_83.extern|19870687.extern|extern|COMPLETED|0:0|00:30:07
19856905_84|19870748|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_84.batch|19870748.batch|batch|COMPLETED|0:0|00:30:05
19856905_84.extern|19870748.extern|extern|COMPLETED|0:0|00:30:05
19856905_85|19870806|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_85.batch|19870806.batch|batch|COMPLETED|0:0|00:30:05
19856905_85.extern|19870806.extern|extern|COMPLETED|0:0|00:30:05
19856905_86|19870816|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_86.batch|19870816.batch|batch|COMPLETED|0:0|00:30:06
19856905_86.extern|19870816.extern|extern|COMPLETED|0:0|00:30:06
19856905_87|19870822|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_87.batch|19870822.batch|batch|COMPLETED|0:0|00:30:05
19856905_87.extern|19870822.extern|extern|COMPLETED|0:0|00:30:05
19856905_88|19870858|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_88.batch|19870858.batch|batch|COMPLETED|0:0|00:30:05
19856905_88.extern|19870858.extern|extern|COMPLETED|0:0|00:30:05
19856905_89|19870860|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_89.batch|19870860.batch|batch|COMPLETED|0:0|00:30:03
19856905_89.extern|19870860.extern|extern|COMPLETED|0:0|00:30:03
19856905_90|19870871|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_90.batch|19870871.batch|batch|COMPLETED|0:0|00:30:05
19856905_90.extern|19870871.extern|extern|COMPLETED|0:0|00:30:05
19856905_91|19870876|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_91.batch|19870876.batch|batch|COMPLETED|0:0|00:30:05
19856905_91.extern|19870876.extern|extern|COMPLETED|0:0|00:30:05
19856905_92|19870938|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_92.batch|19870938.batch|batch|COMPLETED|0:0|00:30:04
19856905_92.extern|19870938.extern|extern|COMPLETED|0:0|00:30:04
19856905_93|19870957|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856905_93.batch|19870957.batch|batch|COMPLETED|0:0|00:30:07
19856905_93.extern|19870957.extern|extern|COMPLETED|0:0|00:30:07
19856905_94|19870969|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:06
19856905_94.batch|19870969.batch|batch|COMPLETED|0:0|00:00:06
19856905_94.extern|19870969.extern|extern|COMPLETED|0:0|00:00:06
19856905_95|19870971|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_95.batch|19870971.batch|batch|COMPLETED|0:0|00:30:06
19856905_95.extern|19870971.extern|extern|COMPLETED|0:0|00:30:06
19856905_96|19870978|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_96.batch|19870978.batch|batch|COMPLETED|0:0|00:30:06
19856905_96.extern|19870978.extern|extern|COMPLETED|0:0|00:30:06
19856905_97|19870980|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_97.batch|19870980.batch|batch|COMPLETED|0:0|00:30:04
19856905_97.extern|19870980.extern|extern|COMPLETED|0:0|00:30:04
19856905_98|19871004|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_98.batch|19871004.batch|batch|COMPLETED|0:0|00:30:05
19856905_98.extern|19871004.extern|extern|COMPLETED|0:0|00:30:05
19856905_99|19871016|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_99.batch|19871016.batch|batch|COMPLETED|0:0|00:30:05
19856905_99.extern|19871016.extern|extern|COMPLETED|0:0|00:30:05
19856905_100|19871036|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_100.batch|19871036.batch|batch|COMPLETED|0:0|00:30:04
19856905_100.extern|19871036.extern|extern|COMPLETED|0:0|00:30:04
19856905_101|19871055|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_101.batch|19871055.batch|batch|COMPLETED|0:0|00:30:04
19856905_101.extern|19871055.extern|extern|COMPLETED|0:0|00:30:04
19856905_102|19871059|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_102.batch|19871059.batch|batch|COMPLETED|0:0|00:30:04
19856905_102.extern|19871059.extern|extern|COMPLETED|0:0|00:30:04
19856905_103|19871067|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_103.batch|19871067.batch|batch|COMPLETED|0:0|00:30:06
19856905_103.extern|19871067.extern|extern|COMPLETED|0:0|00:30:06
19856905_104|19871092|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:06
19856905_104.batch|19871092.batch|batch|COMPLETED|0:0|00:00:06
19856905_104.extern|19871092.extern|extern|COMPLETED|0:0|00:00:06
19856905_105|19871097|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:08
19856905_105.batch|19871097.batch|batch|COMPLETED|0:0|00:30:08
19856905_105.extern|19871097.extern|extern|COMPLETED|0:0|00:30:08
19856905_106|19871108|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:07
19856905_106.batch|19871108.batch|batch|COMPLETED|0:0|00:30:07
19856905_106.extern|19871108.extern|extern|COMPLETED|0:0|00:30:07
19856905_107|19871133|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_107.batch|19871133.batch|batch|COMPLETED|0:0|00:30:05
19856905_107.extern|19871133.extern|extern|COMPLETED|0:0|00:30:05
19856905_108|19871331|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:06
19856905_108.batch|19871331.batch|batch|COMPLETED|0:0|00:00:06
19856905_108.extern|19871331.extern|extern|COMPLETED|0:0|00:00:06
19856905_109|19871332|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_109.batch|19871332.batch|batch|COMPLETED|0:0|00:30:04
19856905_109.extern|19871332.extern|extern|COMPLETED|0:0|00:30:04
19856905_110|19871333|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_110.batch|19871333.batch|batch|COMPLETED|0:0|00:30:04
19856905_110.extern|19871333.extern|extern|COMPLETED|0:0|00:30:04
19856905_111|19871337|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_111.batch|19871337.batch|batch|COMPLETED|0:0|00:30:04
19856905_111.extern|19871337.extern|extern|COMPLETED|0:0|00:30:04
19856905_112|19871344|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_112.batch|19871344.batch|batch|COMPLETED|0:0|00:30:04
19856905_112.extern|19871344.extern|extern|COMPLETED|0:0|00:30:04
19856905_113|19871351|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_113.batch|19871351.batch|batch|COMPLETED|0:0|00:30:05
19856905_113.extern|19871351.extern|extern|COMPLETED|0:0|00:30:05
19856905_114|19871352|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:00:10
19856905_114.batch|19871352.batch|batch|COMPLETED|0:0|00:00:10
19856905_114.extern|19871352.extern|extern|COMPLETED|0:0|00:00:10
19856905_115|19871354|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_115.batch|19871354.batch|batch|COMPLETED|0:0|00:30:06
19856905_115.extern|19871354.extern|extern|COMPLETED|0:0|00:30:06
19856905_116|19871361|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_116.batch|19871361.batch|batch|COMPLETED|0:0|00:30:04
19856905_116.extern|19871361.extern|extern|COMPLETED|0:0|00:30:04
19856905_117|19871365|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:03
19856905_117.batch|19871365.batch|batch|COMPLETED|0:0|00:30:03
19856905_117.extern|19871365.extern|extern|COMPLETED|0:0|00:30:03
19856905_118|19871366|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:06
19856905_118.batch|19871366.batch|batch|COMPLETED|0:0|00:30:06
19856905_118.extern|19871366.extern|extern|COMPLETED|0:0|00:30:06
19856905_119|19871426|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_119.batch|19871426.batch|batch|COMPLETED|0:0|00:30:05
19856905_119.extern|19871426.extern|extern|COMPLETED|0:0|00:30:05
19856905_120|19871469|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_120.batch|19871469.batch|batch|COMPLETED|0:0|00:30:05
19856905_120.extern|19871469.extern|extern|COMPLETED|0:0|00:30:05
19856905_121|19871504|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:05
19856905_121.batch|19871504.batch|batch|COMPLETED|0:0|00:30:05
19856905_121.extern|19871504.extern|extern|COMPLETED|0:0|00:30:05
19856905_122|19871506|xcsp-parse-cop165-log-scop-time-rd-20260526-c609ccd4-dirty-q10609-rerun1|COMPLETED|0:0|00:30:04
19856905_122.batch|19871506.batch|batch|COMPLETED|0:0|00:30:04
